zip_level,zip_code,zip5,name,latitude,longitude
zip5,06066,06066,06066,41.840749,-72.462230
zip5,11719,11719,11719,40.782096,-72.918616
zip5,28115,28115,28115,35.583517,-80.760045
zip5,28625,28625,28625,35.880684,-80.885595
zip5,27041,27041,27041,36.414445,-80.487679
zip5,28607,28607,28607,36.217678,-81.650386
zip5,28458,28458,28458,34.812911,-78.083868
zip5,28379,28379,28379,34.930131,-79.773287
zip5,99149,99149,99149,47.222279,-117.483639
zip5,82224,82224,82224,42.919365,-104.934624
zip5,93254,93254,93254,34.940774,-119.638549
zip5,10007,10007,10007,40.714230,-74.007555
zip5,26424,26424,26424,39.282440,-80.177363
zip5,32464,32464,32464,30.863690,-85.942188
zip5,74458,74458,74458,35.893327,-95.592459
zip5,61112,61112,61112,42.233104,-88.976164
zip5,97880,97880,97880,45.082731,-118.875243
zip5,97846,97846,97846,45.299716,-117.187569
zip5,97463,97463,97463,43.735803,-122.401331
zip5,75630,75630,75630,32.874908,-94.573372
zip5,30018,30018,30018,33.717495,-83.799925
zip5,99685,99685,99685,53.906729,-166.407956
zip5,79505,79505,79505,33.544011,-99.853310
zip5,35491,35491,35491,32.936470,-88.098609
zip5,37756,37756,37756,36.306988,-84.389271
zip5,61334,61334,61334,41.152172,-89.087213
zip5,50040,50040,50040,42.173628,-94.101197
zip5,95545,95545,95545,40.254954,-124.076609
zip5,49808,49808,49808,46.797286,-87.878842
zip5,49884,49884,49884,46.380721,-86.391629
zip5,00911,00911,00911,18.451173,-66.056539
zip5,58006,58006,58006,47.100998,-97.194467
zip5,79018,79018,79018,35.671321,-102.474054
zip5,67862,67862,67862,37.468849,-101.929289
zip5,83227,83227,83227,44.184870,-114.472052
zip5,25913,25913,25913,37.711090,-81.471862
zip5,66522,66522,66522,39.865296,-95.937039
zip5,20551,20551,20551,38.892800,-77.045803
zip5,75687,75687,75687,32.108205,-94.963139
zip5,80813,80813,80813,38.754486,-104.995460
zip5,10919,10919,10919,41.528682,-74.380253
zip5,04259,04259,04259,44.211028,-70.012206
zip5,93207,93207,93207,35.887613,-118.610953
zip5,98548,98548,98548,47.476496,-123.417703
zip5,80735,80735,80735,39.736615,-102.201910
zip5,02876,02876,02876,41.998049,-71.579462
zip5,36101,36101,36101,32.381785,-86.297634
zip5,54629,54629,54629,44.154557,-91.684151
zip5,98862,98862,98862,48.631169,-120.106086
zip5,81141,81141,81141,37.170331,-105.890140
zip5,38733,38733,38733,33.743906,-90.735211
zip5,34487,34487,34487,28.781803,-82.612730
zip5,32723,32723,32723,29.034405,-81.304437
zip5,27562,27562,27562,35.619712,-78.971082
zip5,08832,08832,08832,40.499879,-74.322034
zip5,38389,38389,38389,36.104961,-89.120689
zip5,40448,40448,40448,37.455151,-84.757995
zip5,84716,84716,84716,37.962407,-111.439423
zip5,52168,52168,52168,43.203525,-91.953651
zip5,70397,70397,70397,29.375112,-90.834445
zip5,23130,23130,23130,37.395991,-76.265076
zip5,08544,08544,08544,40.346436,-74.658043
zip5,89823,89823,89823,40.956263,-115.274923
zip5,17887,17887,17887,41.074269,-76.870148
zip5,92275,92275,92275,33.211897,-115.883747
zip5,85236,85236,85236,33.322899,-111.719452
zip5,44555,44555,44555,41.106840,-80.648002
zip5,83414,83414,83414,43.875099,-110.953285
zip5,04234,04234,04234,44.616327,-70.193827
zip5,27202,27202,27202,36.185837,-79.505810
zip5,13024,13024,13024,42.934652,-76.574055
zip5,71497,71497,71497,31.746385,-93.098172
zip5,59489,59489,59489,47.630121,-109.237291
zip5,62852,62852,62852,38.348510,-87.865804
zip5,60969,60969,60969,41.111453,-88.149540
zip5,37929,37929,37929,35.962396,-83.915966
zip5,15290,15290,15290,40.457352,-80.019343
zip5,02762,02762,02762,42.016630,-71.334864
zip5,32306,32306,32306,30.442476,-84.294459
zip5,85026,85026,85026,33.449162,-111.973737
zip5,83656,83656,83656,43.724640,-116.798530
zip5,72615,72615,72615,36.315256,-93.011320
zip5,40221,40221,40221,38.186978,-85.753215
zip5,56525,56525,56525,46.673762,-96.751804
zip5,33530,33530,33530,27.909171,-82.171762
zip5,92161,92161,92161,32.874409,-117.231527
zip5,85721,85721,85721,32.231080,-110.949565
zip5,91371,91371,91371,34.184592,-118.575902
zip5,83253,83253,83253,44.530672,-113.725001
zip5,83215,83215,83215,43.444489,-112.812265
zip5,04341,04341,04341,44.259953,-69.554626
zip5,02823,02823,02823,41.733272,-71.545506
zip5,99850,99850,99850,58.488220,-135.484414
zip5,15324,15324,15324,40.099365,-80.064368
zip5,47420,47420,47420,38.920763,-86.548445
zip5,36476,36476,36476,31.352148,-86.545080
zip5,47021,47021,47021,38.970343,-85.148558
zip5,76598,76598,76598,31.475014,-97.734856
zip5,46789,46789,46789,41.582318,-85.197469
zip5,27594,27594,27594,36.476422,-78.168241
zip5,46045,46045,46045,40.289784,-86.148221
zip5,28282,28282,28282,35.224815,-80.845290
zip5,70457,70457,70457,30.527674,-90.113402
zip5,15139,15139,15139,40.525156,-79.834381
zip5,19506,19506,19506,40.461550,-76.138459
zip5,15317,15317,15317,40.272700,-80.165386
zip5,15370,15370,15370,39.881943,-80.161326
zip5,15541,15541,15541,40.059045,-79.002595
zip5,30507,30507,30507,34.261363,-83.760969
zip5,30530,30530,30530,34.244596,-83.394966
zip5,30457,30457,30457,32.401538,-82.618231
zip5,30741,30741,30741,34.933145,-85.295456
zip5,31308,31308,31308,32.177420,-81.481339
zip5,31014,31014,31014,32.430592,-83.378702
zip5,89123,89123,89123,36.041822,-115.148030
zip5,48336,48336,48336,42.459316,-83.349464
zip5,48614,48614,48614,43.241202,-84.300673
zip5,07457,07457,07457,40.996882,-74.306579
zip5,08243,08243,08243,39.145608,-74.702378
zip5,08037,08037,08037,39.631980,-74.752997
zip5,63670,63670,63670,37.882667,-90.184949
zip5,64431,64431,64431,40.526207,-95.006194
zip5,63050,63050,63050,38.257908,-90.573800
zip5,65648,65648,65648,37.407626,-93.142630
zip5,59011,59011,59011,45.922535,-109.896955
zip5,59832,59832,59832,46.618380,-113.152679
zip5,59736,59736,59736,45.337795,-113.344591
zip5,98294,98294,98294,47.848883,-121.761192
zip5,38305,38305,38305,35.711978,-88.691276
zip5,38320,38320,38320,36.030493,-88.109700
zip5,37190,37190,37190,35.837580,-86.029731
zip5,38063,38063,38063,35.741689,-89.676195
zip5,37885,37885,37885,35.519934,-84.105920
zip5,37370,37370,37370,35.356186,-84.710563
zip5,57625,57625,57625,44.958291,-100.920293
zip5,57732,57732,57732,44.244994,-103.688945
zip5,38472,38472,38472,35.382362,-87.037237
zip5,60550,60550,60550,41.782960,-88.872759
zip5,28086,28086,28086,35.257201,-81.391866
zip5,62540,62540,62540,39.582656,-89.430455
zip5,60512,60512,60512,41.701533,-88.454423
zip5,42701,42701,42701,37.689325,-85.843802
zip5,40744,40744,40744,37.029398,-83.957233
zip5,44903,44903,44903,40.769390,-82.411191
zip5,45011,45011,45011,39.434842,-84.516508
zip5,41472,41472,41472,37.942468,-83.195037
zip5,42642,42642,42642,37.064860,-85.034619
zip5,42345,42345,42345,37.172000,-87.198808
zip5,41093,41093,41093,38.380848,-83.526227
zip5,53094,53094,53094,43.126607,-88.710174
zip5,53023,53023,53023,43.791934,-88.103388
zip5,45103,45103,45103,39.095308,-84.151262
zip5,52773,52773,52773,41.615679,-90.734402
zip5,50452,50452,50452,42.796211,-93.379878
zip5,50322,50322,50322,41.629442,-93.738264
zip5,52534,52534,52534,41.272822,-92.680023
zip5,55448,55448,55448,45.185020,-93.296832
zip5,56169,56169,56169,44.346384,-96.011535
zip5,56186,56186,56186,44.019356,-96.113301
zip5,55790,55790,55790,47.827476,-92.341170
zip5,63957,63957,63957,37.154749,-90.664455
zip5,58533,58533,58533,46.366596,-101.763992
zip5,99752,99752,99752,67.504818,-160.870776
zip5,86322,86322,86322,34.503877,-111.864424
zip5,85135,85135,85135,32.995029,-110.782089
zip5,85381,85381,85381,33.602849,-112.231575
zip5,86305,86305,86305,34.772714,-112.820567
zip5,32333,32333,32333,30.584981,-84.429148
zip5,33405,33405,33405,26.667630,-80.058053
zip5,33774,33774,33774,27.888044,-82.826461
zip5,32344,32344,32344,30.387262,-83.988345
zip5,33444,33444,33444,26.445826,-80.081796
zip5,46107,46107,46107,39.714868,-86.095028
zip5,24328,24328,24328,36.658746,-80.702976
zip5,24175,24175,24175,37.420047,-80.012159
zip5,22551,22551,22551,38.173963,-77.721885
zip5,23837,23837,23837,36.762513,-77.079171
zip5,24651,24651,24651,37.061701,-81.507199
zip5,19023,19023,19023,39.923422,-75.262587
zip5,97141,97141,97141,45.498885,-123.737166
zip5,18701,18701,18701,41.242610,-75.885112
zip5,97624,97624,97624,42.729948,-121.793855
zip5,38921,38921,38921,33.997627,-90.116353
zip5,39479,39479,39479,31.552275,-89.465956
zip5,38804,38804,38804,34.287770,-88.637745
zip5,38632,38632,38632,34.812133,-89.997428
zip5,32266,32266,32266,30.315520,-81.412789
zip5,71949,71949,71949,34.683236,-93.241061
zip5,72201,72201,72201,34.746374,-92.282613
zip5,72653,72653,72653,36.332098,-92.346884
zip5,72947,72947,72947,35.551974,-94.040677
zip5,72839,72839,72839,35.640107,-93.227232
zip5,74947,74947,74947,34.989220,-94.514682
zip5,74727,74727,74727,34.049100,-95.865688
zip5,73139,73139,73139,35.374712,-97.525848
zip5,70510,70510,70510,29.897464,-92.213078
zip5,70085,70085,70085,29.757098,-89.722797
zip5,70655,70655,70655,30.633167,-92.707149
zip5,70549,70549,70549,30.055801,-92.854653
zip5,59927,59927,59927,48.545828,-114.698214
zip5,87821,87821,87821,33.955804,-108.172125
zip5,88424,88424,88424,36.423283,-103.701454
zip5,13815,13815,13815,42.537835,-75.519838
zip5,87357,87357,87357,34.869119,-108.341442
zip5,79601,79601,79601,32.609910,-99.613969
zip5,75570,75570,75570,33.456142,-94.473210
zip5,78243,78243,78243,29.377925,-98.598177
zip5,76661,76661,76661,31.296050,-96.851595
zip5,79088,79088,79088,34.576639,-101.769239
zip5,76305,76305,76305,34.001002,-98.395785
zip5,78643,78643,78643,30.719144,-98.738369
zip5,77474,77474,77474,29.775041,-96.188669
zip5,75604,75604,75604,32.518178,-94.795376
zip5,76945,76945,76945,31.817363,-100.621810
zip5,35976,35976,35976,34.332124,-86.321283
zip5,20105,20105,20105,38.953873,-77.615951
zip5,22644,22644,22644,38.959577,-78.556974
zip5,23316,23316,23316,37.294175,-75.966014
zip5,24448,24448,24448,37.798235,-79.790410
zip5,99111,99111,99111,46.871072,-117.394190
zip5,35474,35474,35474,32.923407,-87.559238
zip5,35504,35504,35504,33.900183,-87.169392
zip5,25003,25003,25003,38.248631,-81.730102
zip5,26354,26354,26354,39.356216,-80.053245
zip5,25276,25276,25276,38.787903,-81.352858
zip5,36579,36579,36579,31.102978,-87.781561
zip5,25434,25434,25434,39.459500,-78.432053
zip5,25526,25526,25526,38.390436,-81.958949
zip5,77050,77050,77050,29.903233,-95.270964
zip5,78676,78676,78676,30.040096,-98.126853
zip5,94559,94559,94559,38.252565,-122.337821
zip5,96047,96047,96047,40.468407,-122.702925
zip5,93203,93203,93203,35.133810,-118.881966
zip5,92705,92705,92705,33.766473,-117.798572
zip5,93001,93001,93001,34.343849,-119.320914
zip5,95448,95448,95448,38.617376,-122.914178
zip5,93923,93923,93923,36.388236,-121.824847
zip5,64166,64166,64166,39.321623,-94.521641
zip5,90002,90002,90002,33.953571,-118.247482
zip5,96032,96032,96032,41.554707,-123.111311
zip5,96051,96051,96051,40.920780,-122.374582
zip5,13032,13032,13032,43.073317,-75.757055
zip5,92285,92285,92285,34.337004,-116.545184
zip5,95032,95032,95032,37.205173,-121.911809
zip5,75042,75042,75042,32.912727,-96.673739
zip5,77016,77016,77016,29.856317,-95.303886
zip5,76570,76570,76570,31.094244,-96.957728
zip5,48063,48063,48063,42.855598,-82.676937
zip5,48410,48410,48410,43.560318,-82.943090
zip5,49659,49659,49659,44.937493,-85.004625
zip5,51463,51463,51463,41.902702,-94.908553
zip5,82009,82009,82009,41.382339,-104.728199
zip5,82201,82201,82201,42.036220,-105.053934
zip5,98283,98283,98283,48.823028,-121.244303
zip5,24851,24851,24851,37.599632,-81.839558
zip5,25951,25951,25951,37.653796,-80.825724
zip5,95552,95552,95552,40.362274,-123.391293
zip5,25639,25639,25639,37.882208,-81.965821
zip5,03042,03042,03042,43.051656,-71.073779
zip5,07831,07831,07831,40.739124,-74.946295
zip5,07646,07646,07646,40.936463,-74.018468
zip5,68601,68601,68601,41.485158,-97.358737
zip5,68822,68822,68822,41.364735,-99.644723
zip5,69201,69201,69201,42.708528,-100.664029
zip5,68925,68925,68925,40.426462,-98.449224
zip5,75633,75633,75633,32.123109,-94.316691
zip5,85542,85542,85542,33.283462,-110.300754
zip5,13365,13365,13365,43.111370,-74.902802
zip5,93701,93701,93701,36.754015,-119.782343
zip5,92139,92139,92139,32.673120,-117.055472
zip5,51231,51231,51231,43.113411,-95.742698
zip5,29687,29687,29687,34.993614,-82.327882
zip5,29574,29574,29574,34.167034,-79.265737
zip5,29128,29128,29128,34.089210,-80.537287
zip5,29177,29177,29177,34.139037,-81.267565
zip5,03070,03070,03070,42.986326,-71.689033
zip5,71008,71008,71008,32.333249,-92.978149
zip5,04474,04474,04474,44.715564,-68.783795
zip5,98557,98557,98557,47.049304,-123.264783
zip5,62963,62963,62963,37.082705,-89.167517
zip5,35646,35646,35646,34.662498,-87.527918
zip5,75760,75760,75760,31.780161,-94.874471
zip5,76567,76567,76567,30.647315,-97.009382
zip5,36303,36303,36303,31.266489,-85.396341
zip5,35987,35987,35987,33.916613,-86.235270
zip5,72183,72183,72183,34.598540,-92.193292
zip5,92322,92322,92322,34.243389,-117.317038
zip5,84744,84744,84744,38.606754,-111.901019
zip5,84050,84050,84050,41.004913,-111.697726
zip5,84663,84663,84663,40.181698,-111.504078
zip5,15422,15422,15422,39.974143,-79.808860
zip5,16475,16475,16475,41.873610,-80.357874
zip5,71674,71674,71674,33.764269,-91.174399
zip5,17016,17016,17016,40.272000,-76.407232
zip5,99692,99692,99692,53.885304,-166.539399
zip5,99568,99568,99568,60.191063,-150.275791
zip5,35581,35581,35581,34.362130,-87.740031
zip5,71330,71330,71330,31.109032,-92.240389
zip5,17266,17266,17266,40.089278,-77.410769
zip5,30521,30521,30521,34.352198,-83.281029
zip5,96704,96704,96704,19.294837,-155.817630
zip5,96765,96765,96765,21.922906,-159.498607
zip5,60558,60558,60558,41.805655,-87.900591
zip5,61730,61730,61730,40.545156,-88.732704
zip5,95466,95466,95466,39.094819,-123.451854
zip5,95549,95549,95549,40.664208,-123.917258
zip5,75932,75932,75932,31.054241,-93.609574
zip5,38948,38948,38948,34.078316,-89.866766
zip5,39330,39330,39330,32.197738,-88.868966
zip5,10974,10974,10974,41.171773,-74.178541
zip5,12222,12222,12222,42.682379,-73.825194
zip5,11421,11421,11421,40.694449,-73.857869
zip5,99745,99745,99745,66.062012,-154.235094
zip5,68415,68415,68415,40.074146,-96.811413
zip5,45111,45111,45111,39.203314,-84.287981
zip5,45783,45783,45783,39.178691,-81.839904
zip5,40461,40461,40461,37.591130,-84.403478
zip5,40076,40076,40076,38.116590,-85.058719
zip5,50671,50671,50671,42.648990,-91.806659
zip5,21740,21740,21740,39.633230,-77.759067
zip5,01506,01506,01506,42.192236,-72.103374
zip5,21853,21853,21853,38.213370,-75.708771
zip5,02646,02646,02646,41.666245,-70.083306
zip5,97374,97374,97374,44.685534,-122.772879
zip5,97063,97063,97063,45.226297,-121.298466
zip5,97754,97754,97754,44.130284,-120.702723
zip5,97520,97520,97520,42.158716,-122.567960
zip5,85544,85544,85544,34.399920,-111.519747
zip5,99706,99706,99706,64.020443,-144.662802
zip5,87581,87581,87581,36.515833,-106.157498
zip5,24129,24129,24129,37.139680,-80.591878
zip5,80524,80524,80524,40.688047,-105.091283
zip5,81621,81621,81621,39.354687,-106.935443
zip5,11558,11558,11558,40.607013,-73.650299
zip5,81321,81321,81321,37.319523,-108.735843
zip5,81201,81201,81201,38.550174,-106.088964
zip5,14510,14510,14510,42.711205,-77.848843
zip5,54149,54149,54149,45.202315,-88.503747
zip5,54534,54534,54534,46.335940,-90.180864
zip5,54627,54627,54627,44.160058,-91.238222
zip5,51008,51008,51008,42.812625,-96.268434
zip5,50432,50432,50432,43.221792,-93.793685
zip5,17303,17303,17303,39.925341,-77.299105
zip5,76372,76372,76372,33.248860,-98.960199
zip5,80467,80467,80467,40.257206,-106.768009
zip5,06414,06414,06414,41.580385,-72.552143
zip5,06262,06262,06262,42.016907,-71.950109
zip5,32360,32360,32360,30.365784,-84.811063
zip5,55085,55085,55085,44.674837,-92.964096
zip5,60153,60153,60153,41.888984,-87.839678
zip5,66760,66760,66760,37.344299,-94.624590
zip5,20892,20892,20892,39.000401,-77.103746
zip5,28139,28139,28139,35.337817,-82.005163
zip5,27379,27379,27379,36.375535,-79.345623
zip5,27244,27244,27244,36.220023,-79.496411
zip5,28326,28326,28326,35.294534,-79.178908
zip5,27542,27542,27542,35.611780,-78.153491
zip5,82839,82839,82839,44.928680,-107.181707
zip5,12724,12724,12724,41.870047,-74.944731
zip5,12007,12007,12007,42.493417,-73.931584
zip5,16444,16444,16444,41.869832,-80.122255
zip5,46796,46796,46796,41.335927,-85.495643
zip5,32616,32616,32616,29.778188,-82.504275
zip5,73019,73019,73019,35.209288,-97.441853
zip5,60956,60956,60956,40.967128,-87.715843
zip5,35540,35540,35540,34.234741,-87.176693
zip5,97335,97335,97335,44.638035,-122.881885
zip5,49837,49837,49837,45.881352,-87.068597
zip5,99530,99530,99530,61.183628,-149.984117
zip5,99563,99563,99563,61.555564,-165.347382
zip5,82620,82620,82620,42.527125,-107.085705
zip5,75928,75928,75928,30.675250,-93.689865
zip5,77458,77458,77458,28.951190,-96.259456
zip5,43510,43510,43510,41.467663,-83.946710
zip5,42404,42404,42404,37.480828,-87.817733
zip5,40941,40941,40941,37.127336,-83.746138
zip5,95563,95563,95563,40.832970,-123.438423
zip5,06883,06883,06883,41.213272,-73.364815
zip5,85333,85333,85333,32.988779,-113.216878
zip5,25512,25512,25512,38.191297,-82.314916
zip5,44119,44119,44119,41.582630,-81.550351
zip5,65726,65726,65726,36.619644,-93.241617
zip5,83523,83523,83523,46.232760,-116.476055
zip5,83442,83442,83442,43.693040,-111.886883
zip5,83537,83537,83537,46.642053,-116.551704
zip5,98822,98822,98822,47.889449,-120.483459
zip5,20006,20006,20006,38.897841,-77.042562
zip5,86018,86018,86018,35.200912,-111.981958
zip5,62079,62079,62079,39.119802,-90.122729
zip5,04910,04910,04910,44.519548,-69.442721
zip5,04851,04851,04851,43.863441,-68.890655
zip5,97342,97342,97342,44.735587,-122.083997
zip5,44682,44682,44682,40.401185,-81.403754
zip5,02863,02863,02863,41.887989,-71.394099
zip5,17886,17886,17886,41.015558,-76.881420
zip5,61316,61316,61316,41.261339,-89.124030
zip5,15275,15275,15275,40.453488,-80.183022
zip5,29409,29409,29409,32.795260,-79.959628
zip5,59929,59929,59929,47.939554,-114.403692
zip5,10540,10540,10540,41.331666,-73.730069
zip5,50031,50031,50031,42.038878,-94.139988
zip5,43047,43047,43047,40.208269,-83.637750
zip5,08011,08011,08011,39.973678,-74.713565
zip5,83553,83553,83553,46.389216,-115.892226
zip5,16416,16416,16416,41.831773,-79.479117
zip5,08217,08217,08217,39.577878,-74.719177
zip5,84533,84533,84533,37.443850,-110.547997
zip5,10979,10979,10979,41.183093,-74.317819
zip5,05462,05462,05462,44.263784,-72.938859
zip5,15615,15615,15615,40.361475,-79.734103
zip5,42374,42374,42374,37.333942,-87.141281
zip5,43525,43525,43525,41.466507,-83.701159
zip5,02141,02141,02141,42.369738,-71.080894
